,user_id,timestamp,group,landing_page,converted
465,864219,2025-01-02 14:31:49.609485,control,old_page,0
466,911436,2025-01-02 14:31:53.695117,treatment,new_page,0
467,658680,2025-01-02 14:31:59.244708,control,old_page,0
468,683424,2025-01-02 14:32:03.118162,treatment,new_page,0
469,838056,2025-01-02 14:32:15.231900,control,old_page,0
470,784040,2025-01-02 14:32:18.181923,treatment,new_page,0
471,784132,2025-01-02 14:32:30.240924,control,old_page,0
472,646728,2025-01-02 14:32:39.658946,control,old_page,0
473,653395,2025-01-02 14:32:39.894167,treatment,new_page,0
474,634272,2025-01-02 14:33:04.949082,control,old_page,0
475,679769,2025-01-02 14:33:06.035604,treatment,new_page,0
476,671087,2025-01-02 14:33:07.464372,treatment,new_page,0
477,737880,2025-01-02 14:33:19.112969,control,old_page,0
478,926549,2025-01-02 14:33:19.515216,control,old_page,0
479,908728,2025-01-02 14:33:31.796411,control,old_page,0
480,868056,2025-01-02 14:33:37.110210,control,old_page,0
481,665758,2025-01-02 14:33:38.437293,treatment,new_page,0
482,812778,2025-01-02 14:33:39.357913,treatment,new_page,0
483,676718,2025-01-02 14:33:42.875263,treatment,new_page,0
484,892271,2025-01-02 14:33:45.276125,treatment,new_page,0
485,802544,2025-01-02 14:33:47.414751,control,old_page,0
486,804869,2025-01-02 14:33:56.194681,control,old_page,0
487,799638,2025-01-02 14:34:08.227353,control,old_page,0
488,939267,2025-01-02 14:34:14.128907,control,old_page,0
489,715047,2025-01-02 14:34:31.598255,treatment,new_page,0
490,850188,2025-01-02 14:34:35.647448,control,old_page,1
491,690918,2025-01-02 14:34:49.889346,treatment,new_page,0
492,631180,2025-01-02 14:34:55.364333,control,old_page,0
493,681613,2025-01-02 14:35:03.317741,control,old_page,0
494,816241,2025-01-02 14:35:10.663433,treatment,new_page,0
495,851253,2025-01-02 14:35:19.961881,control,old_page,1
496,836357,2025-01-02 14:35:33.261510,control,old_page,0
497,899571,2025-01-02 14:35:34.227873,control,old_page,0
498,881155,2025-01-02 14:35:44.171075,control,old_page,1
499,871910,2025-01-02 14:35:59.873357,control,old_page,0
500,664282,2025-01-02 14:36:11.088234,treatment,new_page,1
501,632687,2025-01-02 14:36:22.240118,treatment,new_page,0
502,839017,2025-01-02 14:36:22.716220,control,old_page,0
503,689568,2025-01-02 14:36:30.249596,control,old_page,0
504,680922,2025-01-02 14:36:37.122411,treatment,new_page,0
505,695772,2025-01-02 14:36:42.941654,control,old_page,0
506,937944,2025-01-02 14:36:47.355386,treatment,new_page,1
507,845526,2025-01-02 14:36:48.760349,control,old_page,0
508,894086,2025-01-02 14:36:54.758707,treatment,new_page,0
509,731448,2025-01-02 14:37:00.451863,treatment,new_page,0
510,872762,2025-01-02 14:37:19.137693,treatment,new_page,0
511,875563,2025-01-02 14:37:19.183026,treatment,new_page,0
512,665120,2025-01-02 14:37:20.496700,treatment,new_page,0
513,933970,2025-01-02 14:37:25.685257,treatment,new_page,0
514,853534,2025-01-02 14:37:28.270580,treatment,new_page,0
515,630251,2025-01-02 14:37:28.603212,control,old_page,0
516,728858,2025-01-02 14:37:35.647345,control,old_page,0
517,656871,2025-01-02 14:37:43.386392,treatment,new_page,0
518,790636,2025-01-02 14:37:44.946162,control,old_page,1
519,942105,2025-01-02 14:37:53.015592,treatment,new_page,0
520,851148,2025-01-02 14:38:00.943008,control,old_page,0
521,880815,2025-01-02 14:38:12.868757,control,old_page,0
522,758344,2025-01-02 14:38:18.718640,control,old_page,0
523,724854,2025-01-02 14:38:20.330671,treatment,new_page,0
524,839665,2025-01-02 14:38:29.432105,control,old_page,1
525,888047,2025-01-02 14:38:30.626356,treatment,new_page,0
526,691509,2025-01-02 14:38:31.562404,treatment,new_page,0
527,667060,2025-01-02 14:38:43.463996,treatment,new_page,0
528,784281,2025-01-02 14:39:00.198613,treatment,new_page,0
529,851033,2025-01-02 14:39:04.218592,treatment,new_page,0
530,860316,2025-01-02 14:39:09.660633,treatment,new_page,1
531,856689,2025-01-02 14:39:13.699996,treatment,new_page,0
532,757925,2025-01-02 14:39:15.322138,control,old_page,1
533,758190,2025-01-02 14:39:15.932334,control,old_page,0
534,928766,2025-01-02 14:39:22.447414,treatment,new_page,0
535,812371,2025-01-02 14:39:25.520101,treatment,new_page,0
536,798474,2025-01-02 14:39:41.933377,control,old_page,0
537,910331,2025-01-02 14:39:59.570850,treatment,new_page,0
538,682228,2025-01-02 14:40:16.450805,control,old_page,0
539,682536,2025-01-02 14:40:35.123281,control,old_page,0
540,659505,2025-01-02 14:40:40.528785,treatment,new_page,0
541,826880,2025-01-02 14:40:47.195829,treatment,new_page,0
542,940273,2025-01-02 14:40:54.169947,control,old_page,0
543,799633,2025-01-02 14:41:02.051914,treatment,new_page,0
544,916220,2025-01-02 14:41:05.210764,control,old_page,0
545,945640,2025-01-02 14:41:34.519738,control,old_page,0
546,665079,2025-01-02 14:41:44.073560,treatment,new_page,0
547,839941,2025-01-02 14:41:44.453816,control,old_page,0
548,919004,2025-01-02 14:41:55.012642,treatment,new_page,0
549,929659,2025-01-02 14:41:58.848698,treatment,new_page,0
550,751755,2025-01-02 14:42:05.848331,treatment,new_page,1
551,880226,2025-01-02 14:42:07.928367,control,old_page,0
552,779770,2025-01-02 14:42:13.920915,control,old_page,0
553,721787,2025-01-02 14:42:13.985298,control,old_page,0
554,701248,2025-01-02 14:42:24.587724,control,old_page,0
555,941046,2025-01-02 14:42:29.706447,control,old_page,0
556,781535,2025-01-02 14:42:30.067811,control,old_page,0
557,741876,2025-01-02 14:42:36.791512,treatment,new_page,0
558,695944,2025-01-02 14:42:39.401572,control,old_page,0
559,721923,2025-01-02 14:42:39.559758,treatment,new_page,1
560,893928,2025-01-02 14:42:43.010106,treatment,new_page,0
561,807084,2025-01-02 14:42:43.320593,treatment,new_page,1
562,641596,2025-01-02 14:42:56.877145,treatment,new_page,0
563,881330,2025-01-02 14:43:19.726446,treatment,new_page,0
564,803112,2025-01-02 14:43:52.210245,treatment,new_page,0
565,941333,2025-01-02 14:43:53.404516,treatment,new_page,0
566,851269,2025-01-02 14:44:12.757697,control,old_page,0
567,893914,2025-01-02 14:44:23.911072,control,old_page,0
568,652125,2025-01-02 14:44:32.557910,treatment,new_page,0
569,676606,2025-01-02 14:44:56.030028,treatment,new_page,0
570,938787,2025-01-02 14:45:04.103603,treatment,new_page,0
571,810044,2025-01-02 14:45:04.402287,control,old_page,0
572,686713,2025-01-02 14:45:16.741739,treatment,new_page,0
573,736691,2025-01-02 14:45:20.634548,treatment,new_page,0
574,729583,2025-01-02 14:45:23.065629,treatment,new_page,0
575,745561,2025-01-02 14:45:26.978614,treatment,new_page,0
576,677389,2025-01-02 14:45:30.814136,treatment,new_page,0
577,749058,2025-01-02 14:45:33.901548,treatment,new_page,0
578,945478,2025-01-02 14:45:34.544002,treatment,new_page,0
579,652616,2025-01-02 14:45:36.321352,treatment,new_page,0
580,850806,2025-01-02 14:45:42.996608,treatment,new_page,0
581,729708,2025-01-02 14:45:55.112885,treatment,new_page,0
582,878410,2025-01-02 14:46:00.301181,treatment,new_page,0
583,702184,2025-01-02 14:46:00.881347,treatment,new_page,1
584,735959,2025-01-02 14:46:05.606351,control,old_page,0
585,649693,2025-01-02 14:46:06.149481,treatment,new_page,0
586,893716,2025-01-02 14:46:16.602847,control,old_page,0
587,861294,2025-01-02 14:46:21.384458,treatment,new_page,0
588,897955,2025-01-02 14:46:24.782166,control,old_page,0
589,763967,2025-01-02 14:46:28.770667,control,old_page,0
590,803229,2025-01-02 14:46:36.522859,control,old_page,0
591,655529,2025-01-02 14:46:36.523246,control,old_page,0
592,799538,2025-01-02 14:46:41.671690,control,old_page,0
593,673039,2025-01-02 14:46:43.758164,control,old_page,0
594,805363,2025-01-02 14:46:44.416992,control,old_page,0
595,686086,2025-01-02 14:46:45.860152,treatment,new_page,0
596,931464,2025-01-02 14:46:48.269437,treatment,new_page,0
597,872594,2025-01-02 14:46:49.986878,treatment,new_page,0
598,667407,2025-01-02 14:46:50.512237,treatment,new_page,0
599,910267,2025-01-02 14:46:57.799605,treatment,new_page,0
600,760601,2025-01-02 14:47:07.943741,control,old_page,0
601,705984,2025-01-02 14:47:12.891930,control,old_page,0
602,843581,2025-01-02 14:47:17.817095,control,old_page,0
603,693334,2025-01-02 14:47:20.236741,control,old_page,0
604,800269,2025-01-02 14:47:24.499852,treatment,new_page,0
605,682744,2025-01-02 14:47:28.304395,treatment,new_page,0
606,746168,2025-01-02 14:47:28.969521,control,old_page,0
607,661538,2025-01-02 14:47:35.340660,treatment,new_page,0
608,680879,2025-01-02 14:47:44.087805,control,old_page,0
609,654740,2025-01-02 14:47:53.315843,treatment,new_page,0
610,773077,2025-01-02 14:47:53.373157,control,old_page,0
611,734845,2025-01-02 14:48:00.916487,treatment,new_page,1
612,895195,2025-01-02 14:48:03.264673,control,old_page,0
613,909238,2025-01-02 14:48:10.528016,control,old_page,0
614,902209,2025-01-02 14:48:14.288521,control,old_page,1
615,808780,2025-01-02 14:48:16.197937,treatment,new_page,1
616,924420,2025-01-02 14:48:19.919495,control,old_page,0
617,633978,2025-01-02 14:48:20.644678,control,old_page,0
618,649861,2025-01-02 14:48:22.940609,control,old_page,0
619,792701,2025-01-02 14:48:25.015152,control,old_page,0
620,673112,2025-01-02 14:48:28.641696,treatment,new_page,0
621,868928,2025-01-02 14:48:51.603928,control,old_page,0
622,871456,2025-01-02 14:49:07.223097,control,old_page,0
623,929703,2025-01-02 14:49:45.448099,treatment,new_page,0
624,939512,2025-01-02 14:49:47.177713,control,old_page,1
625,688774,2025-01-02 14:49:51.367919,control,old_page,0
626,845895,2025-01-02 14:49:51.961071,treatment,new_page,0
627,810215,2025-01-02 14:50:07.810400,treatment,new_page,1
628,742923,2025-01-02 14:50:15.287341,treatment,new_page,1
629,689803,2025-01-02 14:50:23.078014,control,old_page,1
630,901695,2025-01-02 14:50:57.844210,control,old_page,0
631,633753,2025-01-02 14:51:02.680614,treatment,new_page,0
632,695596,2025-01-02 14:51:08.690673,treatment,new_page,0
633,880978,2025-01-02 14:51:21.754230,control,old_page,0
634,921282,2025-01-02 14:51:32.498663,treatment,new_page,0
635,747328,2025-01-02 14:51:33.219450,control,old_page,0
636,699203,2025-01-02 14:51:34.273305,treatment,new_page,1
637,826648,2025-01-02 14:51:37.391239,treatment,new_page,0
638,736528,2025-01-02 14:51:55.729744,treatment,new_page,0
639,681837,2025-01-02 14:52:08.361993,control,old_page,0
640,934506,2025-01-02 14:52:22.764550,treatment,new_page,0
641,855987,2025-01-02 14:52:38.795945,treatment,new_page,0
642,684196,2025-01-02 14:52:39.892900,control,old_page,0
643,788621,2025-01-02 14:52:43.412652,treatment,new_page,0
644,705927,2025-01-02 14:52:57.542040,control,old_page,0
645,848438,2025-01-02 14:52:58.880307,control,old_page,0
646,839222,2025-01-02 14:53:03.187108,treatment,new_page,0
647,652066,2025-01-02 14:53:04.663922,control,old_page,0
648,917593,2025-01-02 14:53:11.534126,treatment,new_page,0
649,833403,2025-01-02 14:53:22.139302,control,old_page,0
650,851109,2025-01-02 14:53:31.547229,control,old_page,0
651,893646,2025-01-02 14:53:33.709265,control,old_page,0
652,769772,2025-01-02 14:53:34.608618,treatment,new_page,0
653,671115,2025-01-02 14:53:44.877377,treatment,new_page,0
654,828374,2025-01-02 14:53:45.514283,treatment,new_page,0
655,633706,2025-01-02 14:53:48.042395,treatment,new_page,0
656,681012,2025-01-02 14:53:50.817345,control,old_page,0
657,901151,2025-01-02 14:54:03.023845,control,old_page,0
658,732543,2025-01-02 14:54:11.266856,control,old_page,0
659,875197,2025-01-02 14:54:21.083435,control,old_page,1
660,634301,2025-01-02 14:54:24.936079,control,old_page,0
661,708286,2025-01-02 14:54:26.086929,treatment,new_page,0
662,788663,2025-01-02 14:54:28.533739,treatment,new_page,0
663,858732,2025-01-02 14:54:29.980601,treatment,new_page,0
664,762570,2025-01-02 14:54:36.878307,control,old_page,0
665,764621,2025-01-02 14:54:37.929645,treatment,new_page,0
666,907426,2025-01-02 14:54:57.507087,treatment,new_page,0
667,857116,2025-01-02 14:55:05.244028,treatment,new_page,0
668,944457,2025-01-02 14:55:12.336494,treatment,new_page,1
669,806609,2025-01-02 14:55:12.880728,treatment,new_page,1
670,700732,2025-01-02 14:55:33.805601,treatment,new_page,0
671,751221,2025-01-02 14:55:39.412860,treatment,new_page,1
672,806041,2025-01-02 14:55:44.193451,treatment,new_page,0
673,853373,2025-01-02 14:55:47.615032,treatment,new_page,0
674,935677,2025-01-02 14:55:48.972554,treatment,new_page,0
675,940391,2025-01-02 14:55:49.593876,treatment,new_page,0
676,908328,2025-01-02 14:55:59.382359,treatment,new_page,0
677,850780,2025-01-02 14:56:02.128861,treatment,new_page,0
678,700560,2025-01-02 14:56:02.853515,control,old_page,0
679,911262,2025-01-02 14:56:13.302214,treatment,new_page,0
680,795564,2025-01-02 14:56:18.401112,control,old_page,0
681,631325,2025-01-02 14:56:19.003929,treatment,new_page,0
682,907521,2025-01-02 14:56:19.027199,control,old_page,0
683,907859,2025-01-02 14:56:23.854140,treatment,new_page,0
684,787203,2025-01-02 14:56:30.149792,control,old_page,0
685,788387,2025-01-02 14:56:38.042332,control,old_page,0
686,856235,2025-01-02 14:56:41.780933,control,old_page,0
687,857684,2025-01-02 14:56:44.888738,treatment,new_page,0
688,881630,2025-01-02 14:56:45.286923,treatment,new_page,0
689,672070,2025-01-02 14:56:54.110899,control,old_page,0
690,745027,2025-01-02 14:56:59.465577,treatment,new_page,0
691,845680,2025-01-02 14:57:17.087595,treatment,new_page,0
692,871680,2025-01-02 14:57:17.158116,treatment,new_page,0
693,681661,2025-01-02 14:57:27.773177,control,old_page,0
694,925962,2025-01-02 14:57:27.819269,control,old_page,0
695,664330,2025-01-02 14:57:37.987286,control,old_page,0
696,888360,2025-01-02 14:57:41.969923,treatment,new_page,0
697,874364,2025-01-02 14:57:43.674035,treatment,new_page,0
698,642640,2025-01-02 14:58:01.515207,control,old_page,0
699,939148,2025-01-02 14:58:08.457840,control,old_page,1
700,697605,2025-01-02 14:58:16.016407,control,old_page,0
701,749265,2025-01-02 14:58:19.722908,treatment,new_page,0
702,945120,2025-01-02 14:58:22.376012,control,old_page,0
703,848439,2025-01-02 14:58:26.638887,treatment,new_page,0
704,670760,2025-01-02 14:58:30.625118,treatment,new_page,0
705,881044,2025-01-02 14:58:45.400509,treatment,new_page,0
706,843714,2025-01-02 14:58:51.299664,treatment,new_page,0
707,768316,2025-01-02 14:58:52.627401,control,old_page,1
708,674757,2025-01-02 14:58:55.834664,treatment,new_page,0
709,687389,2025-01-02 14:58:57.189350,treatment,new_page,0
710,914402,2025-01-02 14:58:58.285303,control,old_page,0
711,829354,2025-01-02 14:59:12.528968,control,old_page,0
712,906377,2025-01-02 14:59:15.447844,treatment,new_page,0
713,820752,2025-01-02 14:59:21.513784,treatment,new_page,0
714,705735,2025-01-02 14:59:33.373782,control,old_page,0
715,787607,2025-01-02 14:59:35.261679,control,old_page,0
716,814489,2025-01-02 14:59:47.863977,treatment,new_page,0
717,914588,2025-01-02 15:00:02.267598,treatment,new_page,0
718,858704,2025-01-02 15:00:02.758746,treatment,new_page,0
719,728846,2025-01-02 15:00:06.651242,treatment,new_page,0
720,637073,2025-01-02 15:00:13.564585,control,old_page,0
721,815084,2025-01-02 15:00:18.936073,treatment,new_page,0
722,650646,2025-01-02 15:00:22.108166,control,old_page,0
723,927981,2025-01-02 15:00:23.838431,control,old_page,0
724,830430,2025-01-02 15:00:36.088682,treatment,new_page,0
725,909309,2025-01-02 15:00:38.069403,control,old_page,0
726,802731,2025-01-02 15:00:48.090820,control,old_page,0
727,918007,2025-01-02 15:00:50.579403,control,old_page,0
728,728252,2025-01-02 15:00:57.184379,treatment,new_page,0
729,681665,2025-01-02 15:00:59.820212,treatment,new_page,0
730,663502,2025-01-02 15:01:02.592746,control,old_page,1
731,871587,2025-01-02 15:01:04.523988,treatment,new_page,0
732,871583,2025-01-02 15:01:12.985135,control,old_page,0
733,810895,2025-01-02 15:01:19.880383,treatment,new_page,0
734,788118,2025-01-02 15:01:29.716352,control,old_page,0
735,855955,2025-01-02 15:01:33.191571,control,old_page,0
736,939296,2025-01-02 15:01:39.328852,treatment,new_page,0
737,699034,2025-01-02 15:01:46.761321,control,old_page,0
738,658598,2025-01-02 15:02:02.863255,treatment,new_page,0
739,887782,2025-01-02 15:02:04.549308,treatment,new_page,0
740,692698,2025-01-02 15:02:08.225714,treatment,new_page,0
741,855083,2025-01-02 15:02:09.852719,control,old_page,0
742,633522,2025-01-02 15:02:15.413112,control,old_page,0
743,921682,2025-01-02 15:02:26.010483,treatment,new_page,0
744,914962,2025-01-02 15:02:26.827326,control,old_page,0
745,913567,2025-01-02 15:02:33.329703,treatment,new_page,0
746,801794,2025-01-02 15:02:43.867616,control,old_page,1
747,817190,2025-01-02 15:02:46.882633,treatment,new_page,1
748,642769,2025-01-02 15:02:53.592050,treatment,new_page,0
749,713896,2025-01-02 15:03:05.200732,control,old_page,0
750,760063,2025-01-02 15:03:06.689372,treatment,new_page,0
751,722806,2025-01-02 15:03:12.768927,treatment,new_page,0
752,711532,2025-01-02 15:03:15.206488,treatment,new_page,1
753,836058,2025-01-02 15:03:30.927967,treatment,new_page,0
754,941553,2025-01-02 15:03:31.010463,treatment,new_page,0
755,827750,2025-01-02 15:03:34.957703,control,old_page,0
756,844129,2025-01-02 15:03:41.978818,control,old_page,0
757,937883,2025-01-02 15:03:52.278934,treatment,new_page,0
758,888501,2025-01-02 15:04:08.598132,treatment,new_page,0
759,747269,2025-01-02 15:04:11.050789,treatment,new_page,0
760,837146,2025-01-02 15:04:21.418597,control,old_page,0
761,832940,2025-01-02 15:04:38.427517,treatment,new_page,0
762,940118,2025-01-02 15:04:50.305946,control,old_page,1
763,775442,2025-01-02 15:04:52.776945,treatment,new_page,0
764,897520,2025-01-02 15:04:56.200123,control,old_page,0
765,843135,2025-01-02 15:04:56.311201,control,old_page,1
766,798096,2025-01-02 15:04:57.767674,treatment,new_page,0
767,916366,2025-01-02 15:04:58.708007,treatment,new_page,0
768,859384,2025-01-02 15:05:00.081837,control,old_page,1
769,784019,2025-01-02 15:05:00.417779,treatment,new_page,0
770,691635,2025-01-02 15:05:14.721915,control,old_page,0
771,783939,2025-01-02 15:05:20.421810,treatment,new_page,0
772,848011,2025-01-02 15:05:50.244140,control,old_page,0
773,779060,2025-01-02 15:05:58.192620,treatment,new_page,0
774,928653,2025-01-02 15:05:59.839877,treatment,new_page,0
775,896063,2025-01-02 15:06:11.190325,control,old_page,0
776,648715,2025-01-02 15:06:26.886778,control,old_page,0
